canonicalSmiles	chemicalProperties.Complexity	chemicalProperties.Compound Is Canonicalized	chemicalProperties.Covalently-Bonded Unit Count	chemicalProperties.Defined Atom Stereocenter Count	chemicalProperties.Defined Bond Stereocenter Count	chemicalProperties.Exact Mass	chemicalProperties.Formal Charge	chemicalProperties.Heavy Atom Count	chemicalProperties.Hydrogen Bond Acceptor Count	chemicalProperties.Hydrogen Bond Donor Count	chemicalProperties.Isotope Atom Count	chemicalProperties.Molecular Weight	chemicalProperties.Monoisotopic Mass	chemicalProperties.Rotatable Bond Count	chemicalProperties.Topological Polar Surface Area	chemicalProperties.Undefined Atom Stereocenter Count	chemicalProperties.Undefined Bond Stereocenter Count	chemicalProperties.XLogP3	chemicalProperties.XLogP3-AA	cid	inChIKey	maxPhase	molecularFormula	synonyms
CCNC1=NC(=NC(=N1)SCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)NC(C)C	670	Yes	1	2	0	486.20090188	0	33	13	7	0	486.5	486.20090188	15	247 Å²	0	0		-2.4	5287712	WDLCRTLULMGVMR-QWRGUYRKSA-N		C18H30N8O6S	Atrazine Glutathione Adduct;!ATRAZINE GLUTATHIONE CONJUGATE;!24429-05-8;!Glutathione S-Atrazine;!(2S)-2-amino-5-[[(2R)-1-(carboxymethylamino)-3-[[4-(ethylamino)-6-(propan-2-ylamino)-1,3,5-triazin-2-yl]sulfanyl]-1-oxopropan-2-yl]amino]-5-oxopentanoic acid
CC1=C(NC(SC1)C(C(=O)O)NC(=O)CC2=CC=CS2)C(=O)O	537	Yes	1	2	0	356.05006396	0	23	8	4	0	356.4	356.05006396	6	169 Å²	0	0		1.1	5288660	JRYZEMHNDUZNMI-RYUDHWBXSA-N		C14H16N2O5S2	HYDROLYZED CEPHALOTHIN;!DB02247;!Q27093285;!(2S)-2-{(R)-carboxy[(thiophen-2-ylacetyl)amino]methyl}-5-methyl-3,6-dihydro-2H-1,3-thiazine-4-carboxylic acid
C(CC(C(=O)O)N)CN=C(N)NC(CC(=O)O)C(=O)O	397	Yes	1	2	0	290.12263431	0	20	8	6	0	290.27	290.12263431	10	188 Å²	0	0		-4.7	448718	KDZOASGQNOPSCU-NTSWFWBYSA-N		C10H18N4O6	ARGININOSUCCINATE;!SCHEMBL377309;!AS1;!DB02267
C1=CC=C(C=C1)CCC(C(=O)O)NC(CC2=CC=CC=C2)C(=O)NC(CC(=O)O)C(=O)N	644	Yes	1	3	0	441.18998559	0	32	7	5	0	441.5	441.18998559	13	159 Å²	0	0		-0.7	448836	FOJUHLDAXGNCIP-FHWLQOOXSA-N		C23H27N3O6	N-(1-CARBOXY-3-PHENYLPROPYL)PHENYLALANYL-ALPHA-ASPARAGINE;!HPI;!DB02307;!N-[(1S)-1-carboxy-3-phenylpropyl]-L-phenylalanyl-L-alpha-asparagine
C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NC(=O)NC2=C(C(=O)N=C(N2)N)N	831	Yes	1	1	0	433.13459597	0	31	8	8	0	433.4	433.13459597	8	238 A^2	0	0		-2.2	445076	SZHRIPFGZWWRKW-VIFPVBQESA-N		C17H19N7O7	
CC(=O)NC(CCCNC(=O)N)C(=O)O	254	Yes	1	1	0	217.10625597	0	15	4	4	0	217.22	217.10625597	6	122 Å²	0	0	-2.3		656979	WMQMIOYQXNRROC-LURJTMIESA-N		C8H15N3O4	N-ACETYL-L-CITRULLINE;!33965-42-3;!(S)-2-ACETAMIDO-5-UREIDOPENTANOIC ACID;!(2S)-2-acetamido-5-(carbamoylamino)pentanoic acid;!OLN
CC(C(=O)O)NCCCCC(C(=O)O)N	220	Yes	1	2	0	218.12665706	0	15	6	4	0	218.25	218.12665706	8	113 Å²	0	0		-5	17754073	XCYPSOHOIAZISD-RQJHMYQMSA-N		C9H18N2O4	Nz-(1-Carboxyethyl)-Lysine;!SCHEMBL21068053;!ZINC12501967;!DB02370;!N~6~-[(1R)-1-carboxyethyl]-L-lysine
CC(C)CC(C(CC(C)C(=O)NC(C(C)C)C(=O)NCC1=CC=CC=C1)O)NC(=O)C2CC(=O)NCCCCCCOC(=O)NC(C(=O)N2)C(C)C	1160	Yes	1	6	0	730.46291296	0	52	8	7	0	730.9	730.46291296	14	204 Å²	0	0		4	449218	QJAPFAZHNSZLJE-CWURXVSKSA-N		C38H62N6O8	MMI-175;!N-[(4S,5S,7R)-8-({(S)-1-[(BENZYLAMINO)OXOMETHYL]-2-METHYLPROPYL}AMINO)-5-HYDROXY-2,7-DIMETHYL-8-OXO-OCT-4-YL]-(4S,7S)-4-ISOPROPYL-2,5,9-TRIOXO-1-OXA-3,6,10-TRIAZACYCLOHEXADECANE-7-CARBOXAMIDE;!1xs7;!CHEMBL362592;!SCHEMBL8270563
CCCCCNC(=O)C(CC1=CC=C(C=C1)OC(C(=O)O)C(=O)O)NC(=O)NC(CC2=CC=CC=C2)C(=O)O	809	Yes	1	2	0	543.22167964	0	39	9	6	0	543.6	543.22167964	16	191 Å²	0	0		3.4	445784	BKONADSQADEJJP-SFTDATJTSA-N		C27H33N3O9	UNII-BSW3GP3Z2B;!BSW3GP3Z2B;!2-{4-[(2S)-2-[({[(1S)-1-CARBOXY-2-PHENYLETHYL]AMINO}CARBONYL)AMINO]-3-OXO-3-(PENTYLAMINO)PROPYL]PHENOXY}MALONIC ACID;!1g7f;!pnu177496
C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])SCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N	740	Yes	1	2	0	473.08526299	0	32	12	5	0	473.4	473.08526299	11	276 Å²	0	0		-2.9	97535	FXEUKVKGTKDDIQ-UWVGGRQHSA-N		C16H19N5O10S	S-(2,4-dinitrophenyl)glutathione;!26289-39-4;!DNP-S-glutathione;!DNP-SG;!dinitrophenyl-S-glutathione
CC1=NC=CN1CCCCC2=CC=C(C=C2)CC(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NCCC3CCCCC3	815	Yes	1	2	0	596.40500416	0	43	6	5	0	596.8	596.40500416	19	151 Å²	0	0		3.5	446385	WHLPIOSHBKQGHA-KYJUHHDHSA-N		C33H52N6O4	SC-58272;!164931-25-3;!SC 58272;![CYCLOHEXYLETHYL]-[[[[4-[2-METHYL-1-IMIDAZOLYL-BUTYL]PHENYL]ACETYL]-SERYL]-LYSINYL]-AMINE;!CHEMBL6269
C(CC(C(=O)O)NC(=O)CCC(=O)O)CN=C(N)N	365	Yes	1	1	0	274.12771969	0	19	6	5	0	274.27	274.12771969	9	168 Å²	0	0		-2.2	439968	UMOXFSXIFQOWTD-LURJTMIESA-N		C10H18N4O5	N(2)-succinyl-L-arginine;!N2-succinyl-L-arginine;!succinylarginine;!succinyl-arginine;!N-Succinyl-L-arginine
C(CCNCCCNC(=O)CNC(=O)C(CSSCC(C(=O)NCC(=O)NCCCNCCCCN)NC(=O)CCC(C(=O)O)N)NC(=O)CCC(C(=O)O)N)CN	1160	Yes	1	4	0	866.44662870	0	58	18	14	0	867.1	866.44662870	37	428 Å²	0	0		-10.2	449555	HCMZDPYSWPSKSP-XPGKHFPBSA-N		C34H66N12O10S2	GLUTATHIONYLSPERMIDINE DISULFIDE;!TS4;!DB02553;!(14R,19R,24R)-1,24-diamino-19-{[2-({3-[(4-aminobutyl)amino]propyl}amino)-2-oxoethyl]carbamoyl}-14-{[(4R)-4-amino-4-carboxybutanoyl]amino}-10,13,21-trioxo-16,17-dithia-5,9,12,20-tetraazapentacosan-25-oic acid (non-preferred name)
CC(C(=O)O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC2=CC=CC=C2)S	531	Yes	1	3	0	400.14567842	0	28	5	4	0	400.5	400.14567842	9	96.5 Å²	0	0	2.6		448249	CNILVMARPONFBX-JCGIZDLHSA-N		C21H24N2O4S	N-(3-PHENYL-2-SULFANYLPROPANOYL)PHENYLALANYLALANINE;!1r1j;!OIR;!DB02558;!Q27093533
CC(C(=O)NC(C)C(=O)O)NC(=O)CCCCC(C(=O)O)NC(=O)CN	538	Yes	1	3	0	374.18014918	0	26	8	6	0	374.39	374.18014918	12	188 Å²	0	0		-4	446306	RALBRZJHHGWNNU-BBBLOLIVSA-N		C15H26N4O7	GLYCYL-L-ALPHA-AMINO-EPSILON-PIMELYL-D-ALANYL-D-ALANINE;!DB02578;!REX;!Glycyl-L-alpha-amino-epsilon-pimelyl-D-Ala-D-Ala;!N-[(6S)-6-Carboxy-6-(glycylamino)hexanoyl]-D-alanyl-D-alanine
CCCCCC(C(=O)NC(CC1=CC=CC=C1)C(=O)NC(C)C(=O)O)S	467	Yes	1	3	0	380.17697855	0	26	5	4	0	380.5	380.17697855	11	96.5 Å²	0	0		3.6	5289469	GOIYKVXXGCPHQU-BPUTZDHNSA-N		C19H28N2O4S	[2(R,S)-2-SULFANYLHEPTANOYL]-PHE-ALA;!1qf1;!DB02597;!Q27093566;!N-[(2S)-2-sulfanylheptanoyl]-L-phenylalanyl-L-alanine
CC(=O)NC(CC1=CC(=C(C(=C1)I)O)I)C(=O)NCC(=O)O	423	Yes	1	1	0	531.89922	0	22	5	4	0	532.07	531.89922	6	116 Å²	0	0	1.1		447701	SXRYVFRVDCDPKH-JTQLQIEISA-N		C13H14I2N2O5	N-ALPHA-ACETYL-3,5-DIIODOTYROSYLGLYCINE;!IYG;!N-acetyl-di-iodotyrosyl glycine;!SCHEMBL4996495;!N-acetyl-3,5-diiodo-L-tyrosylglycine
CC(C(=O)O)NC(CCC1=CC=CC=C1)C(=O)NC(CCC[NH+]=C(N)N)C(=O)NC2=CC=CC=C2	700	Yes	1	3	0	483.27197862	1	35	5	7	0	483.6	483.27197862	14	174 Å²	0	0		-0.7	5288637	HDGWGGCPTVXRNA-QMMLZNLJSA-O		C25H35N6O4+	N-(R-CARBOXY-ETHYL)-ALPHA-(S)-(2-PHENYLETHYL)GLYCYL-L-ARGININE-N-PHENYLAMIDE;!DB02747;!amino{[(4S)-5-anilino-4-{[(2S)-2-{[(1R)-1-carboxyethyl]amino}-4-phenylbutanoyl]amino}-5-oxopentyl]amino}methaniminium;!Diamino-N-[(4S)-5-anilino-4-{[(2S)-2-{[(1R)-1-carboxyethyl]amino}-4-phenylbutanoyl]amino}-5-oxopentyl]methaniminium
C1=CC(=CC=C1CCNC(=O)C(CO)NC(=O)CCNC(=O)CBr)NC(=O)C(=O)O	624	Yes	1	1	0	486.07501	0	30	7	6	0	487.3	486.07501	12	174 Å²	0	0		-0.6	49866981	IYAWTDCWUJJPHZ-ZDUSSCGKSA-N		C18H23BrN4O7	N-(bromoacetyl)-beta-alanyl-N-(2-{4-[(carboxycarbonyl)amino]phenyl}ethyl)-L-serinamide;!N-[4-(2-{2-[3-(2-BROMO-ACETYLAMINO)-PROPIONYLAMINO]-3-HYDROXY-PROPIONYLAMINO}-ETHYL)-PHENYL]-OXALAMIC ACID;!DB02784;!2-[4-[2-[[(2S)-2-[3-[(2-bromoacetyl)amino]propanoylamino]-3-hydroxypropanoyl]amino]ethyl]anilino]-2-oxoacetic acid;!2-Oxo-2-[4-[2-[[(2S)-2-[3-(bromoacetylamino)propionylamino]-3-hydroxypropionyl]amino]ethyl]anilino]acetic acid
CC(C=CC=C(C)C1CNC(C1CC(=O)O)C(=O)O)C(=O)O	510	Yes	1	4	2	311.13688739	0	22	7	4	0	311.33	311.13688739	7	124 Å²	0	0		-1.3	5282253	VZFRNCSOCOPNDB-AOKDLOFSSA-N		C15H21NO6	
CCCNC(=O)C(CC(=O)NC(C(C)CC)C(=O)N1CCCC1C(=O)O)O	553	Yes	1	4	0	385.22128572	0	27	6	4	0	385.5	385.22128572	10	136 Å²	0	0		0.4	5287408	UDNIFTKCMDIXFC-ABHRYQDASA-N		C18H31N3O6	N-(3-Propylcarbamoyloxirane-2-carbonyl)-isoleucyl-proline;!DB02855;!Q27093816;!N-[(3S)-3-hydroxy-4-oxo-4-(propylamino)butanoyl]-L-isoleucyl-L-proline;!CA-074; [N-(L-3-TRANS-PROPYLCARBAMOYL-OXIRANE-2-CARBONYL)-L-ISOLEUCYL-L-PROLINE]
CC(C(CCCCCC(=O)O)NC(=O)OP(=O)(O)O)N	371	Yes	1	2	0	312.10863801	0	20	8	5	0	312.26	312.10863801	10	159 Å²	0	0		-3.3	445026	UJJZZEABROBUCE-JGVFFNPUSA-N		C10H21N2O7P	Mixed Carbamic Phosphoric Acid Anhydride of 7,8-Diaminononanic Acid;!(7R,8S)-8-amino-7-{[(phosphonooxy)carbonyl]amino}nonanoic acid;!DB02927;!Q27093911;!DPU
COC1=CC=C(C=C1)CSCC(C(=O)NCC(=O)O)NC(=O)CCCN	456	Yes	1	1	0	383.15149208	0	26	7	4	0	383.5	383.15149208	12	156 Å²	0	0		-2.3	447867	OMOPDEZZBQHMGS-AWEZNQCLSA-N		C17H25N3O5S	N-(4-AMINOBUTANOYL)-S-(4-METHOXYBENZYL)-L-CYSTEINYLGLYCINE;!ABY;!SCHEMBL4324829;!DB02943
C(CC(=O)NC(CS(=O)(=O)O)C(=O)NCC(=O)O)C(C(=O)O)N	569	Yes	1	2	0	355.06855030	0	23	10	6	0	355.32	355.06855030	10	222 Å²	0	0		-5.9	444104	QGWRMTHFAZVWAM-WDSKDSINSA-N		C10H17N3O9S	Glutathionesulfonic acid;!glutathione sulfonic acid;!3773-07-7;!UNII-ZU672FB3GH;!ZU672FB3GH
CS(=O)CC(C(=O)O)N1C(C(C1=O)NC(=O)CCCC(C(=O)O)N)S	586	Yes	1	5	0	395.08209236	0	25	10	5	0	395.5	395.08209236	10	187 Å²	0	0		-4.9	9600398	UFLVUEXXBDLOEJ-QUNHDKFLSA-N		C13H21N3O7S2	1-[(1S)-CARBOXY-2-(METHYLSULFINYL)ETHYL]-(3R)-[(5S)-5-AMINO-5-CARBOXYPENTANAMIDO]-(4R)-SULFANYLAZETIDIN-2-ONE;!DB03004;!(2S)-2-amino-6-[[(3R,4R)-1-[(1S)-1-carboxy-2-[(S)-methylsulfinyl]ethyl]-2-oxo-4-sulfanylazetidin-3-yl]amino]-6-oxohexanoic acid;!N~6~-[(3R,4R)-1-{(1S)-1-carboxy-2-[(S)-methylsulfinyl]ethyl}-2-oxo-4-sulfanylazetidin-3-yl]-6-oxo-L-lysine
CCCCCCCCSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N	504	Yes	1	2	0	419.20900695	0	28	8	5	0	419.5	419.20900695	17	184 Å²	0	0		-0.7	443115	MJWCZWAVSJZQNL-KBPBESRZSA-N		C18H33N3O6S	S-Octylglutathione;!S-Octyl glutathione;!L-GAMMA-GLUTAMYL-S-OCTYL-D-CYSTEINYLGLYCINE;!S-Octyl GSH;!24435-27-6
C1=CC(=CC=C1COC(O)SCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)[N+](=O)[O-]	696	Yes	1	2	0	488.12131415	0	33	12	6	0	488.5	488.12131415	14	259 Å²	1	0		-3.4	5288453	QYFGPQQSJQOGEO-TVJRNMROSA-N		C18H24N4O10S	S-P-NITROBENZYLOXYCARBONYLGLUTATHIONE;!DB03130;!L-gamma-glutamyl-S-{(S)-hydroxy[(4-nitrobenzyl)oxy]methyl}-L-cysteinylglycine
C1C2C(C(S1)CCCCC(=O)NCCCCCC(=O)O)NC(=O)N2	461	Yes	1	3	0	357.17222752	0	24	5	4	0	357.5	357.17222752	11	133 Å²	0	0		0.7	446905	CMUGHZFPFWNUQT-HUBLWGQQSA-N		C16H27N3O4S	72040-64-3;!Biotin-X;!(+)-Biotin-epsilon-aminocaproic acid;!N-(+)-Biotinyl-6-aminohexanoic acid;!6-(5-((3aS,4S,6aR)-2-Oxohexahydro-1H-thieno[3,4-d]imidazol-4-yl)pentanamido)hexanoic acid
C(CNC(=O)CCN)C(C(=O)O)N	184	Yes	1	1	0	189.11134135	0	13	5	4	0	189.21	189.11134135	6	118 Å²	0	0		-4.7	46936619	ZTTQHTAQUGLWNQ-YFKPBYRVSA-N		C7H15N3O3	(2s)-4-(Beta-Alanylamino)-2-Aminobutanoic Acid;!SCHEMBL2236892;!DB03236;!Q27094165
C(CCNCCCNC(=O)CNC(=O)C(CS)NC(=O)CCC(C(=O)O)N)CN	523	Yes	1	2	0	434.23113938	0	29	9	8	0	434.6	434.23113938	17	190 Å²	0	0		-5	440772	NEDQLXHBVHSKNV-STQMWFEESA-N		C17H34N6O5S	glutathionylspermidine;!33932-35-3;!N1-(gamma-L-glutamyl-L-cysteinyl-glycyl)-spermidine;!L-gamma-glutamyl-L-cysteinyl-N-{3-[(4-aminobutyl)amino]propyl}glycinamide;!TS5
C(CC(=O)NC(CSSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)C(=O)NCC(=O)O)C(C(=O)O)N	879	Yes	1	4	0	612.15196282	0	40	16	10	0	612.6	612.15196282	21	368 Å²	0	0		-9.1	65359	YPZRWBKMTBYPTK-BJDJZHNGSA-N		C20H32N6O12S2	
CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CCCC(C(=O)O)N)SC1)C(=O)O	737	Yes	1	3	0	415.10493581	0	28	10	4	0	415.4	415.10493581	10	202 Å²	0	0	-4.4		65536	HOKIDJSKDBPKTQ-GLXFQSAKSA-N		C16H21N3O8S	
C1=CC(=CC=C1N(C(O)SCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)O)I	635	Yes	1	3	0	570.02813	0	31	11	7	0	570.4	570.02813	13	228 Å²	0	0		-2.6	17753999	SCHAHXXLASZJCD-NVGCLXPQSA-N		C17H23IN4O8S	S-(N-HYDROXY-N-IODOPHENYLCARBAMOYL)GLUTATHIONE;!DB03330;!(2S)-2-amino-5-[[(2R)-1-(carboxymethylamino)-3-[(R)-hydroxy-(N-hydroxy-4-iodoanilino)methyl]sulfanyl-1-oxopropan-2-yl]amino]-5-oxopentanoic acid
C(CC(=O)NC(CS)C(=O)O)C(C(=O)O)N	284	Yes	1	2	0	250.06234272	0	16	7	5	0	250.27	250.06234272	7	131 Å²	0	0		-3.8	123938	RITKHVBHSGLULN-WHFBIAKZSA-N		C8H14N2O5S	
CC(C)CC(C(=O)O)NC(=O)C(C(CC1=CC=CC=C1)N)O	367	Yes	1	3	0	308.17360725	0	22	5	4	0	308.37	308.17360725	8	113 Å²	0	0		-1	72172	VGGGPCQERPFHOB-RDBSUJKOSA-N		C16H24N2O4	
C=CC(C(=O)O)NC(=O)C(CS)NC(=O)CCCC(C(=O)O)N	471	Yes	1	3	0	347.11510657	0	23	8	6	0	347.39	347.11510657	11	160 Å²	0	0		-3.3	6398414	JJJCGQKXGIRXKN-YIZRAAEISA-N		C13H21N3O6S	DELTA-(L-ALPHA-AMINOADIPOYL)-L-CYSTEINYL-D-VINYLGLYCINE;!DB03427;!(R)-2-[[N-[(S)-5-Amino-5-carboxypentanoyl]-L-cysteinyl]amino]-3-butenoic acid;!N~6~-[(1R)-2-{[(1R)-1-carboxyprop-2-en-1-yl]amino}-2-oxo-1-(sulfanylmethyl)ethyl]-6-oxo-L-lysine
CCCCCCCCCCCCCCCC(=O)NCC(=O)O	280	Yes	1	0	0	313.26169398	0	22	3	2	0	313.5	313.26169398	16	66.4 Å²	0	0		6.5	151008	KVTFEOAKFFQCCX-UHFFFAOYSA-N		C18H35NO3	N-Palmitoylglycine;!2441-41-0;!PALGLY;!Palmitoylglycine;!2-(hexadecanoylamino)acetic acid
C(C(C(=O)O)NC(=O)CP(=O)(O)O)C(=O)O	346	Yes	1	1	0	255.01440327	0	16	8	5	0	255.12	255.01440327	6	161 Å²	0	0		-3.1	39981	ZZKNRXZVGOYGJT-VKHMYHEASA-N		C6H10NO8P	Sparfosic acid;!PALA;!n-(phosphonacetyl)-l-aspartic acid;!51321-79-0;!N-(Phosphonoacetyl)-L-aspartic acid
C(CCNC(=O)CNC(=O)C(CS)NC(=O)CCC(C(=O)O)N)CNCCCNC(=O)CNC(=O)C(CS)NC(=O)CCC(C(=O)O)N	1090	Yes	1	4	0	723.30438114	0	48	15	13	0	723.9	723.30438114	27	315 Å²	0	0		-9.1	449517	PHDOXVGRXXAYEB-VJANTYMQSA-N		C27H49N9O10S2	Trypanothion;!Reduced trypanothione;!BIS(GAMMA-GLUTAMYL-CYSTEINYL-GLYCINYL)SPERMIDINE;!N1,N8-bis(glutathionyl)spermidine;!N1,N8-Bis(gamma-L-glutamyl-L-cysteinyl-glycyl)spermidine
C1=CC=C(C=C1)CCCCCCC(=O)NC(CCC2=CC=CC=C2)CCC(=O)O	453	Yes	1	1	0	395.24604391	0	29	3	2	0	395.5	395.24604391	14	66.4 Å²	0	0		5.6	446783	SMNHQYPORNSAQH-HSZRJFAPSA-N		C25H33NO3	6-PHENYL-4(R)-(7-PHENYL-HEPTANOYLAMINO)-HEXANOIC ACID;!SCHEMBL4312156;!DB03471;!(4R)-6-phenyl-4-[(7-phenylheptanoyl)amino]hexanoic acid
C1=CC=C(C=C1)C(=O)NC(CCC(=O)O)C(=O)NC(CC2=CC=C(C=C2)C(F)(F)P(=O)(O)O)C(=O)NC(CC3=CC=C(C=C3)C(F)(F)P(=O)(O)O)C(=O)N	1440	Yes	1	3	0	804.15845918	0	54	16	9	0	804.6	804.15845918	18	283 Å²	0	0	-0.3		446986	UJIWNECQGQOIKP-SDHOMARFSA-N		C32H34F4N4O12P2	N-BENZOYL-L-GLUTAMYL-[4-PHOSPHONO(DIFLUOROMETHYL)]-L-PHENYLALANINE-[4-PHOSPHONO(DIFLUORO-METHYL)]-L-PHENYLALANINEAMIDE;!1lqf;!SCHEMBL5490597;!DB03483;!(4S)-5-[[(2S)-1-[[(2S)-1-amino-3-[4-[difluoro(phosphono)methyl]phenyl]-1-oxopropan-2-yl]amino]-3-[4-[difluoro(phosphono)methyl]phenyl]-1-oxopropan-2-yl]amino]-4-benzamido-5-oxopentanoic acid
CC(C(=O)CF)NC(=O)C(CCCNC(N)N)NC(=O)OCC1=CC=CC=C1	500	Yes	1	2	0	397.21253255	0	28	8	5	0	397.4	397.21253255	13	149 Å²	0	0		0	131704251	FAAPWXRBXXSQNJ-JSGCOSHPSA-N		C18H28FN5O4	DB03536;!Benzyl N-[(2S)-5-(diaminomethylamino)-1-[[(2S)-4-fluoro-3-oxobutan-2-yl]amino]-1-oxopentan-2-yl]carbamate
C1=CC(=CC=C1C(CCCC2C(NC(NC2=O)N)N)C(C(F)(F)F)(O)O)C(=O)NC(CCC(=O)O)C(=O)O	866	Yes	1	4	0	549.20464742	0	38	14	9	0	549.5	549.20464742	12	237 Å²	1	0		-5.7	131704252	KOLDLUFBEMUZIM-YNPGLMGXSA-N		C22H30F3N5O8	N-({4-[(1R)-4-[(2R,4S,5S)-2,4-diamino-6-oxohexahydropyrimidin-5-yl]-1-(2,2,2-trifluoro-1,1-dihydroxyethyl)butyl]phenyl}carbonyl)-L-glutamic acid;!DB03546
CC1(C(N2C(S1)C(C2=O)NC(=O)CCCC(C(=O)O)N)C(=O)O)C	581	Yes	1	4	0	359.11510657	0	24	8	4	0	359.40	359.11510657	7	175 Å²	0	0	-2.5		440723	MIFYHUACUWQUKT-GTQWGBSQSA-N		C14H21N3O6S	Isopenicillin N;!Isopenicilline N;!58678-43-6;!6beta-[(5S)-5-amino-5-carboxypentanamido]-2,2-dimethylpenam-3alpha-carboxylic acid;!(2S,5R,6R)-6-[(5S)-5-amino-5-carboxypentanamido]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid
C1CC(N(C1)S(=O)(=O)C2=CC=C(C=C2)C(=O)NC(CCC(=O)O)C(=O)O)C(=O)NCCC(=O)O	893	Yes	1	2	0	499.12606518	0	34	11	5	0	499.5	499.12606518	12	216 Å²	0	0		-0.8	445506	SRAHBOKVSSZEHQ-LSDHHAIUSA-N		C20H25N3O10S	SP-876;!n-[4-[[glutamic acid]-carbonyl]-benzene-sulfonyl-d-prolinyl]-3-amino-propanoic acid;!CHEMBL418875;!1-[(4-{[(1S)-1,3-dicarboxypropyl]carbamoyl}phenyl)sulfonyl]-D-prolyl-beta-alanine;!1f4g
CC(C)CCNC(=O)C(CCC1=CC=CC=C1)NC(=O)C(CC(=O)O)O	461	Yes	1	2	0	364.19982200	0	26	5	4	0	364.4	364.19982200	11	116 Å²	0	0		1.8	5289258	KVZMXOVSHIMGNA-CVEARBPZSA-N		C19H28N2O5	WRR-99;!DB03573;!Q27094503;!(3S)-3-hydroxy-4-({(2R)-1-[(3-methylbutyl)amino]-1-oxo-4-phenylbutan-2-yl}amino)-4-oxobutanoic acid
C(CC(C(=O)O)NC(=O)CCC(=O)O)CN	267	Yes	1	1	0	232.10592162	0	16	6	4	0	232.23	232.10592162	8	130 Å²	0	0		-3.9	127370	VWXQFHJBQHTHMK-LURJTMIESA-N		C9H16N2O5	N2-Succinyl-L-ornithine;!N~2~-SUCCINYLORNITHINE;!N(2)-Succinylornithine;!N(2)-succinyl-L-ornithine;!N~2~-(3-CARBOXYPROPANOYL)-L-ORNITHINE
C1=CC=C(C(=C1)CSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)I	565	Yes	1	2	0	523.02740	0	28	8	5	0	523.3	523.02740	12	184 Å²	0	0		-2	447108	QFYJAEOZTBVJQM-STQMWFEESA-N		C17H22IN3O6S	GAMMA-GLUTAMYL[S-(2-IODOBENZYL)CYSTEINYL]GLYCINE;!IBG;!SCHEMBL433962;!DB03597;!L-gamma-glutamyl-S-(2-iodobenzyl)-L-cysteinylglycine
C1=CC=C(C=C1)CSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N	525	Yes	1	2	0	397.13075664	0	27	8	5	0	397.4	397.13075664	12	184 Å²	0	0		-2.6	445707	XYJWEQWNNKNSFU-STQMWFEESA-N		C17H23N3O6S	S-Benzylglutathione;!s-benzyl-glutathione;!GSB;!SCHEMBL11874436;!ZINC3874918
CC(C(CCCCCC(=O)O)NC(=O)O)N	233	Yes	1	2	0	232.14230712	0	16	5	4	0	232.28	232.14230712	8	113 Å²	0	0		-2	444640	OQNJZSIPDMTUAJ-JGVFFNPUSA-N		C10H20N2O4	7-(carboxyamino)-8-amino-nonanoic acid;!DSD;!(7R,8S)-8-amino-7-(carboxyamino)nonanoic acid;!N7-DAPA-carbamate;!DB03624
CC1C(=O)NC(C(=O)N(C(C(=O)NC(CC(=O)NC(CC(=O)N1)C(=O)O)C(=O)O)CC2=CC=CC=C2)C)CCCN=C(N)NC(=O)NC	1250	Yes	1	5	0	675.29763854	0	48	11	9	0	675.7	675.29763854	9	291 Å²	0	0		-1.9	449124	UHBHXSDKGLPPGO-HTDHLNIYSA-N		C29H41N9O10	Argifin;!CHEMBL197199;!243975-37-3;!1w9v;!1wb0
C1=CC(=CC=C1CSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)[N+](=O)[O-]	634	Yes	1	2	0	442.11583485	0	30	10	5	0	442.4	442.11583485	12	230 Å²	0	0		-2.8	97538	OAWORKDPTSAMBZ-STQMWFEESA-N		C17H22N4O8S	s-(p-nitrobenzyl)glutathione;!S-(4-Nitrobenzyl)glutathione;!6803-19-6;!NSC 131122;!(2S)-2-amino-5-[[(2R)-1-(carboxymethylamino)-3-[(4-nitrophenyl)methylsulfanyl]-1-oxopropan-2-yl]amino]-5-oxopentanoic acid
CC(C)CCNC(=O)C(CCC1=CC=CC=C1)NC(=O)C(CC(=O)O)O	461	Yes	1	2	0	364.19982200	0	26	5	4	0	364.4	364.19982200	11	116 Å²	0	0		1.8	5289294	KVZMXOVSHIMGNA-HOTGVXAUSA-N		C19H28N2O5	WRR-112;!DB03691;!Q27094602;!(3S)-3-hydroxy-4-({(2S)-1-[(3-methylbutyl)amino]-1-oxo-4-phenylbutan-2-yl}amino)-4-oxobutanoic acid
